funding_amount_cr,prior_experience_years,estimated_duration_months,actual_duration_months,delay,project_type_Health,project_type_Power,project_type_Road,project_type_Tourism,location_Assam,location_Manipur,location_Meghalaya,location_Mizoram,location_Nagaland,location_Sikkim,location_Tripura,approval_outcome_Rejected,approval_outcome_Revised,issues_found_Budget Miscalculation; Environmental Non-Compliance,issues_found_Budget Miscalculation; Environmental Non-Compliance; Technical Flaw,issues_found_Budget Miscalculation; Environmental Non-Compliance; Timeline Unrealistic,issues_found_Budget Miscalculation; Technical Flaw,issues_found_Budget Miscalculation; Technical Flaw; Environmental Non-Compliance,issues_found_Budget Miscalculation; Technical Flaw; Timeline Unrealistic,issues_found_Budget Miscalculation; Timeline Unrealistic,issues_found_Budget Miscalculation; Timeline Unrealistic; Environmental Non-Compliance,issues_found_Budget Miscalculation; Timeline Unrealistic; Technical Flaw,issues_found_Environmental Non-Compliance,issues_found_Environmental Non-Compliance; Budget Miscalculation,issues_found_Environmental Non-Compliance; Budget Miscalculation; Technical Flaw,issues_found_Environmental Non-Compliance; Budget Miscalculation; Timeline Unrealistic,issues_found_Environmental Non-Compliance; Technical Flaw,issues_found_Environmental Non-Compliance; Technical Flaw; Budget Miscalculation,issues_found_Environmental Non-Compliance; Technical Flaw; Timeline Unrealistic,issues_found_Environmental Non-Compliance; Timeline Unrealistic,issues_found_Environmental Non-Compliance; Timeline Unrealistic; Budget Miscalculation,issues_found_Environmental Non-Compliance; Timeline Unrealistic; Technical Flaw,issues_found_Technical Flaw,issues_found_Technical Flaw; Budget Miscalculation,issues_found_Technical Flaw; Budget Miscalculation; Environmental Non-Compliance,issues_found_Technical Flaw; Budget Miscalculation; Timeline Unrealistic,issues_found_Technical Flaw; Environmental Non-Compliance,issues_found_Technical Flaw; Environmental Non-Compliance; Budget Miscalculation,issues_found_Technical Flaw; Environmental Non-Compliance; Timeline Unrealistic,issues_found_Technical Flaw; Timeline Unrealistic,issues_found_Technical Flaw; Timeline Unrealistic; Budget Miscalculation,issues_found_Technical Flaw; Timeline Unrealistic; Environmental Non-Compliance,issues_found_Timeline Unrealistic,issues_found_Timeline Unrealistic; Budget Miscalculation,issues_found_Timeline Unrealistic; Budget Miscalculation; Environmental Non-Compliance,issues_found_Timeline Unrealistic; Budget Miscalculation; Technical Flaw,issues_found_Timeline Unrealistic; Environmental Non-Compliance,issues_found_Timeline Unrealistic; Environmental Non-Compliance; Budget Miscalculation,issues_found_Timeline Unrealistic; Environmental Non-Compliance; Technical Flaw,issues_found_Timeline Unrealistic; Technical Flaw,issues_found_Timeline Unrealistic; Technical Flaw; Budget Miscalculation,issues_found_Timeline Unrealistic; Technical Flaw; Environmental Non-Compliance,quality_score,cost_overrun_pct,quality_category
0.8039008056908299,-0.14051123139590113,0.9807769357671576,0.46106015116383986,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,Good
-1.3263170481458506,0.46514062806919,-0.11890050894520743,-0.27184974038614096,-0.9607689228305228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,Needs Revision
0.5005621656234401,-0.7461630908609923,0.9300225921650489,1.0144819060077028,1.0408329997330665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,Good
-0.8346756405422711,1.9792702767319177,1.3191392264478854,1.7174771081066638,1.0408329997330665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,49.21,Needs Revision
-1.1291126952352228,-0.14051123139590113,1.0230722221022486,0.6555056325954676,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,31.73,Good
1.556084769830847,0.46514062806919,-0.17811390981433473,-0.3316791192881802,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.63,6.62,Good
-0.605973370152862,-1.048989020593538,-1.049396808317209,-1.0720676832009157,1.0408329997330665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,52.18,Good
-1.5670022219239264,-0.7461630908609923,-0.228868253416444,-0.21202036148410164,1.0408329997330665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.54,26.32,Poor
-0.7110805513048809,-0.44333716112844673,0.5578240724162479,0.19930661846741818,-0.9607689228305228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,42.42,Needs Revision
-0.8627498713385758,-0.14051123139590113,1.5813700017254495,1.3435434899689185,-0.9607689228305228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,6.5,Needs Revision
-1.7320239200192784,-0.44333716112844673,-1.0832330373852816,-1.1767690962794846,1.0408329997330665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,4.49,Poor
0.9066114061651153,0.46514062806919,-0.3303769406206623,-0.4887312389060331,-0.9607689228305228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,31.9,Needs Revision
0.5728019546236875,-0.14051123139590113,0.4647744424790482,-0.04001089714073876,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,8.0,Poor
0.043842362181117284,0.46514062806919,0.34634764074079327,0.3414013933597613,-0.9607689228305228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,0.0,Good
1.007267794629915,-1.048989020593538,-0.05122805080906181,-0.21949903384685665,-0.9607689228305228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61.56,Good
-0.09789826647339668,0.46514062806919,0.7354642750236301,0.46106015116383986,-0.9607689228305228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,Needs Revision
1.0788228462936673,-1.048989020593538,1.2599258255787584,1.6875624186556444,1.0408329997330665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,24.62,Needs Revision
0.5964253927327732,-0.44333716112844673,0.30405235440570233,-0.06992558659175854,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.67,0.83,Needs Revision
1.3595651542567144,-0.7461630908609923,0.7946776758927577,0.3488800657225163,-0.9607689228305228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,20.56,Needs Revision
0.43962054267536405,-0.44333716112844673,0.5409059578822119,0.6629843049582226,1.0408329997330665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,4.68,Good
0.5984796047422589,-1.048989020593538,1.3952707418510497,1.5230316266750368,1.0408329997330665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,50.07,Poor
0.12156004987332673,1.9792702767319177,1.462943199987195,0.9845672165566832,-0.9607689228305228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,Good
-0.4721072208680434,-0.7461630908609923,1.2937620546468311,1.3585008346944285,1.0408329997330665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,59.25,Needs Revision
0.7299491733493444,-0.44333716112844673,1.1837943101755948,0.9471738547429087,-0.9607689228305228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,34.35,Good
-0.6367865502951479,-0.14051123139590113,-1.531563072537246,-1.2739918369952983,1.0408329997330665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.0,Good
1.4769976074656472,-0.14051123139590113,1.6490424598615956,1.0593539401842322,-0.9607689228305228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,34.98,Good
-1.6878583618153356,-0.14051123139590113,0.30405235440570233,0.3787947551735358,1.0408329997330665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,23.48,Needs Revision
-1.0222936707419659,-0.14051123139590113,0.4393972706779933,0.6555056325954676,1.0408329997330665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Good
-1.0216089334054708,-0.14051123139590113,1.378352627317013,0.9247378376546442,-0.9607689228305228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,40.37,Good
-1.329740734828327,-1.048989020593538,-0.5926077158982265,-0.42142318764123904,1.0408329997330665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,45.57,Needs Revision
-1.3157036194301748,-0.7461630908609923,1.0822856229713762,1.5230316266750368,1.0408329997330665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,46.88,Good
0.9227027335727533,1.9792702767319177,0.5324469006151935,0.10208387775160462,-0.9607689228305228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,26.28,Needs Revision
